"gbifid","species","latitude","longitude","sampledate"
1099969379,"Erynnis icelus",46.64598,-60.400842,2015-07-02
1099969436,"Thorybes mexicana",37.878818,-119.289841,2015-06-27
1099969845,"Epargyreus clarus",37.549749,-77.513695,2015-07-01
1099969876,"Thorybes pylades",36.186539,-112.349558,2015-07-02
1099970002,"Epargyreus clarus",43.625578,-72.945671,2015-07-02
1099970017,"Epargyreus clarus",35.176546,-93.617206,2015-07-02
1099970570,"Epargyreus clarus",37.547078,-77.50891,2015-07-02
1099970576,"Epargyreus clarus",37.550566,-77.51524,2015-07-02
1099970655,"Erynnis horatius",36.002535,-78.931319,2015-07-02
1099970775,"Epargyreus clarus",42.3886,-71.149125,2015-07-03
1099970803,"Atrytone delaware",39.618683,-84.094969,2015-07-03
1099970834,"Erynnis funeralis",36.983152,-122.026906,2015-07-03
1099971118,"Pyrgus communis",34.263462,-118.662613,2015-07-03
1099971498,"Poanes hobomok",46.069341,-60.270062,2015-07-04
1099972595,"Thorybes pylades",41.068999,-77.990872,2015-06-01
1099972843,"Hesperia colorado",37.676942,-122.41227,2015-07-05
1099972937,"Ochlodes sylvanoides",37.674855,-122.407142,2015-07-05
1099973034,"Pyrgus communis",35.234474,-101.94,2015-07-04
1099973135,"Pyrgus ruralis",33.610062,-109.392446,2015-06-18
1099973165,"Hylephila phyleus",37.68015,-122.399714,2015-07-05
1099973167,"Poanes massasoit",42.555037,-71.369395,2015-07-05
1099973576,"Erynnis funeralis",33.292189,-95.667132,2015-07-05
1099973882,"Epargyreus clarus",45.657776,-77.573905,2015-07-03
1099973923,"Thymelicus lineola",50.457531,6.462722,2015-07-06
1099974318,"Erynnis funeralis",34.017563,-118.287773,2015-07-06
1099974362,"Epargyreus clarus",45.446033,-75.653467,2015-07-06
1099974532,"Thorybes mexicana",38.330194,-119.634944,2015-07-06
1099974618,"Polites mystic",48.710206,-95.483486,2015-06-29
1099974690,"Thymelicus lineola",43.661802,-73.392148,2015-07-05
1099974752,"Erynnis tristis",34.26157,-118.663116,2015-07-03
1099974904,"Polites peckius",45.596073,-64.951351,2015-07-07
1099974994,"Hylephila phyleus",29.771117,-95.56987,2015-07-07
1099975084,"Polites origenes",42.462653,-71.159447,2015-07-07
1099975303,"Poanes hobomok",43.7785,-79.207692,2015-06-04
1099975381,"Hylephila phyleus",34.017593,-118.287783,2015-07-07
1099975883,"Urbanus proteus",20.710339,-99.811916,2015-07-07
1099976315,"Epargyreus clarus",41.303177,-72.875683,2015-06-07
1099976350,"Hylephila phyleus",32.588183,-97.101228,2015-07-08
1099976392,"Pompeius verna",42.214788,-71.117935,2015-06-27
1099976443,"Epargyreus clarus",45.446748,-75.651343,2015-07-08
1099976444,"Pyrgus communis",32.678562,-115.673783,2015-07-03
1099976453,"Epargyreus clarus",37.462513,-77.605263,2015-07-06
1099976565,"Achlyodes thraso",30.235424,-97.646699,2015-07-08
1099976633,"Ancyloxypha numitor",44.729027,-91.869287,2015-07-08
1099976986,"Epargyreus clarus",44.479896,-73.184416,2015-07-06
1099977112,"Ochlodes sylvanus",50.518693,6.387541,2015-07-09
1099977302,"Heteropterus morpheus",52.08037,23.730332,2015-07-09
1099977444,"Erynnis tristis",38.084482,-121.274849,2015-07-09
1099977490,"Erynnis tristis",38.037331,-121.374175,2015-07-09
1099977517,"Pyrgus communis",36.97177,-122.023087,2015-07-09
1806327734,"Carterocephalus palaemon",61.23369,-149.271707,2015-06-14
1806352400,"Lerodea eufala",34.58697,-92.253624,2015-05-01
1806374815,"Epargyreus clarus",45.212904,-76.692617,2015-06-17
1572327861,"Badamia exclamationis",1.379122,103.754679,2015-06-13
1572327937,"Pyrgus communis",34.013583,-117.790974,2015-06-11
1572377423,"Heliopetes ericetorum",34.03754,-118.751413,2015-05-09
1322993457,"Erynnis funeralis",34.45969,-119.693827,2015-03-21
1322993488,"Zopyrion sandace",20.488224,-105.448467,2015-04-05
1322993507,"Polythrix asine",23.299,-106.44343,2015-04-14
1322993509,"Pompeius pompeius",20.705582,-103.983943,2015-04-08
1322993624,"Pellicia arina",23.299,-106.44343,2015-05-12
1322993672,"Erynnis funeralis",34.032604,-118.21669,2015-05-21
1322993697,"Erynnis funeralis",34.00386,-118.053701,2015-05-23
1322993709,"Ochlodes agricola",36.117815,-121.789268,2015-05-24
1322993838,"Lerodea eufala",32.744774,-116.998916,2015-06-09
1322993921,"Erynnis funeralis",33.999045,-118.515922,2015-07-11
1323014423,"Antigonus emorsa",20.198238,-104.121231,2015-06-09
1323014545,"Antigonus corrosus",20.198207,-104.121163,2015-06-09
1323028428,"Panoquina panoquin",32.685907,-80.345666,2015-06-05
1323028516,"Pyrgus communis",32.580464,-80.334845,2015-06-28
1323028529,"Lerema accius",34.669509,-82.844301,2015-07-04
1323028549,"Atalopedes campestris",32.683037,-80.345045,2015-06-05
1323028595,"Epargyreus clarus",32.580536,-80.334813,2015-06-28
1580489330,"Urbanus dorantes",32.351,-111.128,2015-07-09
1580501244,"Erynnis persius",39.03117,-117.025589,2015-06-03
1580502541,"Copaeodes minima",30.155176,-97.297926,2015-06-21
1580506313,"Euphyes vestris",41.653547,-87.921739,2015-06-06
1580506351,"Polites peckius",41.783252,-87.578253,2015-06-09
